Estudiante_ID,Edad,Horas_de_estudio,Nota_Matemáticas,Nota_Lenguaje,Nota_Ciencias,Genero,Comuna
2373,23,29,63,2,39,femenino,San Pedro
2374,18,37,40,85,5,prefiero no decirlo,Concepción
2375,21,19,66,75,87,prefiero no decirlo,Lota
2376,20,15,95,95,55,masculino,Penco
2377,24,38,64,69,12,femenino,Tomé
2378,22,17,26,45,15,femenino,Arauco
2379,24,27,31,46,12,masculino,Arauco
2380,18,7,42,76,80,prefiero no decirlo,San Pedro
2381,25,34,26,71,35,prefiero no decirlo,San Pedro
2382,18,10,18,44,38,masculino,Hualpén
2383,23,38,52,66,34,femenino,San Pedro
2384,22,23,78,66,4,masculino,Arauco
2385,22,6,13,6,26,femenino,Concepción
2386,25,37,16,31,50,femenino,Concepción
2387,22,10,37,70,40,femenino,Coronel
2388,21,14,51,83,14,masculino,San Pedro
2389,21,8,17,5,49,femenino,Penco
2390,19,25,76,28,2,prefiero no decirlo,Tomé
2391,23,17,70,66,10,femenino,Lota
2392,21,21,48,86,81,masculino,Arauco
2393,20,11,72,68,11,masculino,Hualpén
2394,19,33,20,69,24,femenino,Penco
2395,24,18,55,56,65,masculino,Penco
2396,22,10,22,3,59,masculino,Tomé
2397,21,29,91,83,42,masculino,Coronel
2398,19,33,64,1,55,prefiero no decirlo,Tomé
2399,24,22,22,35,98,masculino,Tomé
2400,25,18,74,23,82,masculino,Tomé
2401,25,34,9,78,96,prefiero no decirlo,San Pedro
2402,19,8,11,28,26,masculino,San Pedro
2403,22,16,23,32,7,masculino,Hualpén
2404,21,15,8,100,74,femenino,Concepción
2405,22,35,92,39,50,masculino,Tomé
2406,25,33,56,89,90,prefiero no decirlo,San Pedro
2407,25,10,60,18,92,prefiero no decirlo,Arauco
2408,20,11,57,87,64,masculino,Penco
2409,24,23,27,85,98,masculino,Tomé
2410,20,26,86,67,36,femenino,Hualpén
2411,24,30,37,88,27,masculino,Lota
2412,20,39,20,55,87,masculino,Penco
2413,25,12,35,100,78,masculino,San Pedro
2414,20,11,35,47,70,masculino,Tomé
2415,22,6,77,71,16,prefiero no decirlo,Coronel
2416,24,14,85,5,73,masculino,San Pedro
2417,19,38,94,75,84,prefiero no decirlo,Tomé
2418,22,31,16,63,61,masculino,Arauco
2419,18,25,45,15,15,femenino,Penco
2420,25,18,83,85,29,masculino,Lota
2421,21,26,13,61,27,masculino,Coronel
2422,23,34,10,87,26,prefiero no decirlo,Arauco
2423,19,9,28,83,91,prefiero no decirlo,Tomé
2424,20,14,77,75,94,prefiero no decirlo,Hualpén
2425,18,11,7,45,76,masculino,Penco
2426,21,5,49,88,9,prefiero no decirlo,San Pedro
2427,25,12,65,12,92,femenino,Concepción
2428,23,37,58,84,33,masculino,Lota
2429,22,16,17,91,58,femenino,Penco
2430,22,39,54,1,64,masculino,Hualpén
2431,24,23,3,76,1,femenino,San Pedro
2432,25,13,74,95,89,femenino,Coronel
2433,23,14,51,78,83,masculino,Penco
2434,22,15,70,86,36,femenino,Concepción
2435,23,9,50,95,94,femenino,Penco
2436,22,23,51,99,67,femenino,Penco
2437,25,39,55,50,8,masculino,Lota
2438,25,31,35,66,19,masculino,Tomé
2439,19,26,13,65,22,femenino,Lota
2440,20,33,30,9,51,prefiero no decirlo,Hualpén
2441,24,7,73,95,44,masculino,Tomé
2442,24,9,71,64,24,femenino,Tomé
2443,19,31,88,19,49,masculino,Penco
2444,20,6,92,83,60,masculino,Penco
2445,25,31,71,71,12,masculino,Penco
2446,21,34,84,13,18,femenino,Hualpén
2447,18,5,60,56,31,femenino,Concepción
2448,23,20,24,22,2,masculino,Concepción
2449,22,26,12,60,15,prefiero no decirlo,Hualpén
2450,19,30,26,2,75,femenino,Coronel
2451,18,19,97,83,81,prefiero no decirlo,Concepción
2452,21,20,14,63,4,femenino,Arauco
2453,23,10,72,35,54,femenino,Arauco
2454,22,11,62,6,14,masculino,Coronel
2455,18,15,27,11,65,femenino,Lota
2456,18,15,32,9,59,masculino,Hualpén
2457,25,8,54,63,38,prefiero no decirlo,Lota
2458,18,12,79,78,68,femenino,Hualpén
2459,18,24,59,69,62,masculino,Arauco
2460,18,35,65,95,97,masculino,Lota
2461,21,33,41,35,61,prefiero no decirlo,Penco
2462,19,32,6,35,59,masculino,San Pedro
2463,20,27,14,69,81,femenino,Hualpén
2464,25,12,37,88,76,femenino,Lota
2465,20,25,30,75,39,femenino,Concepción
2466,23,13,22,88,5,femenino,Penco
2467,22,38,89,31,58,prefiero no decirlo,Lota
2468,19,10,57,84,79,masculino,Lota
2469,18,28,22,44,82,prefiero no decirlo,Penco
2470,21,33,30,91,62,femenino,Tomé
2471,23,37,14,64,1,femenino,San Pedro
2472,23,25,99,8,40,prefiero no decirlo,Coronel
2473,21,39,5,44,79,prefiero no decirlo,Arauco
2474,24,31,82,19,40,femenino,Tomé
2475,21,32,62,3,27,femenino,Coronel
2476,25,31,22,89,89,femenino,Arauco
2477,21,17,98,21,45,prefiero no decirlo,Tomé
2478,25,30,70,86,36,femenino,Tomé
2479,24,14,81,11,29,prefiero no decirlo,Coronel
2480,19,19,75,22,66,prefiero no decirlo,Hualpén
2481,24,16,13,7,32,masculino,Penco
2482,21,27,34,31,59,femenino,San Pedro
2483,20,23,42,88,55,prefiero no decirlo,Concepción
2484,18,19,100,48,18,masculino,Lota
2485,22,22,54,43,67,masculino,Tomé
2486,24,5,38,19,68,prefiero no decirlo,Lota
2487,18,9,81,76,32,masculino,Arauco
2488,21,19,53,41,50,masculino,Arauco
2489,22,23,55,71,88,femenino,Penco
2490,21,29,26,15,28,femenino,Arauco
2491,18,28,97,78,9,femenino,Hualpén
2492,19,29,83,44,45,prefiero no decirlo,Lota
2493,23,30,51,8,11,masculino,Concepción
2494,18,14,96,21,12,prefiero no decirlo,Coronel
2495,22,9,28,98,31,prefiero no decirlo,Arauco
2496,25,25,40,27,20,masculino,Hualpén
2497,24,18,58,73,23,femenino,Lota
2498,25,6,60,16,46,masculino,Arauco
2499,20,21,99,27,89,prefiero no decirlo,Hualpén
2500,22,33,95,93,24,masculino,Coronel
2501,24,27,89,19,63,prefiero no decirlo,San Pedro
2502,24,18,90,77,100,femenino,Concepción
2503,19,17,79,45,25,femenino,Concepción
2504,25,19,94,93,60,masculino,Hualpén
2505,19,25,22,73,67,masculino,Arauco
2506,22,26,99,60,3,prefiero no decirlo,Concepción
2507,22,10,4,64,8,masculino,Concepción
2508,20,31,60,85,38,prefiero no decirlo,Arauco
2509,22,8,67,29,4,masculino,San Pedro
2510,19,19,80,85,93,prefiero no decirlo,Tomé
2511,18,17,61,25,35,masculino,Tomé
2512,25,39,82,95,48,femenino,Penco
2513,24,35,81,29,47,femenino,Arauco
2514,25,28,54,95,12,femenino,Lota
2515,23,37,90,64,85,femenino,Tomé
2516,24,10,42,85,4,femenino,Coronel
2517,23,31,34,37,72,masculino,Concepción
2518,21,9,39,30,13,masculino,San Pedro
2519,24,38,58,30,55,femenino,Penco
2520,19,25,74,33,50,prefiero no decirlo,Concepción
2521,22,34,68,57,40,prefiero no decirlo,Coronel
2522,20,34,41,42,49,masculino,Penco
2523,23,32,71,71,63,prefiero no decirlo,Coronel
2524,19,25,54,96,4,prefiero no decirlo,Arauco
2525,23,13,8,28,63,prefiero no decirlo,Penco
2526,22,33,78,23,13,prefiero no decirlo,Concepción
2527,21,32,7,97,67,femenino,Hualpén
2528,21,7,37,42,91,masculino,Concepción
2529,22,6,24,15,10,femenino,Arauco
2530,21,22,32,23,50,masculino,Lota
2531,20,19,11,55,58,femenino,Arauco
2532,21,38,18,63,7,masculino,Lota
2533,22,31,18,87,90,masculino,Hualpén
2534,25,6,8,89,83,prefiero no decirlo,Concepción
2535,18,13,14,65,59,masculino,Coronel
2536,19,39,65,4,11,femenino,Coronel
2537,22,22,51,7,48,prefiero no decirlo,Arauco
2538,20,30,27,1,70,femenino,Penco
2539,21,38,29,37,67,prefiero no decirlo,Coronel
2540,19,7,47,94,29,masculino,Hualpén
2541,25,11,68,89,7,masculino,Concepción
2542,20,23,59,27,51,prefiero no decirlo,Hualpén
2543,22,23,63,44,22,masculino,Tomé
2544,18,28,72,54,84,masculino,Tomé
2545,23,38,34,3,82,masculino,Hualpén
2546,18,39,28,48,96,prefiero no decirlo,Lota
2547,19,37,11,80,85,prefiero no decirlo,Concepción
2548,20,12,23,26,62,femenino,Arauco
2549,19,31,82,33,62,femenino,Tomé
2550,18,35,5,84,10,femenino,Penco
2551,21,11,37,31,44,femenino,Coronel
2552,23,31,19,19,28,prefiero no decirlo,San Pedro
2553,23,34,59,4,58,masculino,San Pedro
2554,19,33,32,80,84,masculino,Concepción
2555,25,17,50,5,89,femenino,Penco
2556,25,10,60,79,68,masculino,Concepción
2557,24,6,79,48,7,masculino,Tomé
2558,24,37,10,20,94,prefiero no decirlo,Tomé
2559,24,28,49,37,22,femenino,Lota
2560,20,18,47,92,40,femenino,San Pedro
2561,20,11,10,53,90,masculino,Lota
2562,24,8,32,98,12,prefiero no decirlo,Lota
2563,18,21,13,20,28,prefiero no decirlo,Coronel
2564,20,12,70,3,3,masculino,Tomé
2565,19,10,4,97,68,masculino,Tomé
2566,22,9,85,48,60,prefiero no decirlo,Tomé
2567,25,11,6,31,1,masculino,Hualpén
2568,21,13,14,81,81,prefiero no decirlo,San Pedro
2569,18,35,74,38,73,femenino,Tomé
2570,21,36,41,48,93,prefiero no decirlo,Arauco
2571,24,8,40,5,2,masculino,Hualpén
2572,22,5,73,62,65,femenino,San Pedro
2573,20,27,65,81,75,prefiero no decirlo,Arauco
2574,23,13,74,46,54,prefiero no decirlo,Concepción
2575,18,28,76,17,88,femenino,Penco
2576,24,7,43,15,43,prefiero no decirlo,San Pedro
2577,21,39,42,64,99,femenino,Coronel
2578,25,32,94,29,30,prefiero no decirlo,Coronel
2579,21,26,38,38,71,masculino,Hualpén
2580,24,26,53,85,18,femenino,Tomé
2581,20,39,83,67,77,femenino,Arauco
2582,24,9,41,22,5,masculino,Penco
2583,24,23,32,90,67,masculino,Lota
2584,18,9,92,99,94,femenino,Arauco
2585,21,38,81,59,66,prefiero no decirlo,Lota
2586,22,30,42,9,27,femenino,Hualpén
2587,25,16,58,29,29,prefiero no decirlo,San Pedro
2588,24,26,15,60,50,masculino,Penco
2589,24,15,5,58,49,prefiero no decirlo,Penco
2590,23,23,66,60,5,prefiero no decirlo,Arauco
2591,20,13,40,8,17,femenino,Tomé
2592,18,13,92,37,60,masculino,Hualpén
2593,18,7,42,32,62,prefiero no decirlo,Coronel
2594,21,32,70,56,89,femenino,Lota
2595,25,34,97,76,59,femenino,Coronel
2596,23,35,3,86,74,prefiero no decirlo,Lota
2597,20,39,98,69,48,masculino,Arauco
2598,21,27,90,29,82,prefiero no decirlo,Coronel
2599,25,34,10,83,99,prefiero no decirlo,Lota
2600,18,33,22,97,72,masculino,Lota
2601,21,27,24,35,44,femenino,Concepción
2602,22,20,19,27,1,prefiero no decirlo,Coronel
2603,23,9,55,38,6,prefiero no decirlo,Lota
2604,21,25,88,32,67,masculino,Penco
2605,19,30,77,43,99,masculino,Coronel
2606,25,37,21,77,50,femenino,Lota
2607,22,32,55,66,89,masculino,Hualpén
2608,18,29,26,68,44,femenino,Arauco
2609,22,24,55,37,4,prefiero no decirlo,Concepción
2610,18,14,30,51,22,prefiero no decirlo,Penco
2611,23,23,80,67,52,masculino,Hualpén
2612,18,38,88,30,6,masculino,Lota
2613,24,28,62,65,44,masculino,Arauco
2614,19,9,34,57,11,femenino,Concepción
2615,20,13,97,84,61,femenino,Arauco
2616,18,23,59,55,60,masculino,Coronel
2617,21,6,10,65,9,prefiero no decirlo,Hualpén
2618,20,38,42,62,45,femenino,Arauco
2619,24,33,94,82,46,masculino,Penco
2620,21,26,100,17,38,prefiero no decirlo,Tomé
2621,20,22,23,98,52,femenino,Coronel
2622,20,9,22,55,42,masculino,Arauco
2623,18,13,15,35,100,femenino,Penco
2624,18,14,91,31,93,masculino,San Pedro
2625,23,10,86,23,92,femenino,San Pedro
2626,19,25,76,93,75,prefiero no decirlo,Tomé
2627,22,23,32,67,5,prefiero no decirlo,Penco
2628,21,38,22,57,85,prefiero no decirlo,Penco
2629,23,16,14,17,51,femenino,Penco
2630,21,31,28,90,34,prefiero no decirlo,Tomé
2631,18,8,86,27,56,prefiero no decirlo,Arauco
2632,19,35,84,42,20,femenino,Coronel
2633,20,23,62,91,100,femenino,Concepción
2634,24,33,98,12,12,femenino,San Pedro
2635,20,35,88,17,37,masculino,Tomé
2636,24,5,45,78,10,prefiero no decirlo,Tomé
2637,20,13,78,33,66,prefiero no decirlo,Lota
2638,25,21,56,55,12,femenino,Penco
2639,19,19,61,23,13,femenino,San Pedro
2640,22,9,33,96,15,femenino,Coronel
2641,24,33,69,15,43,femenino,Concepción
2642,18,18,1,2,65,prefiero no decirlo,Tomé
2643,23,14,26,87,61,masculino,San Pedro
2644,21,10,72,27,56,prefiero no decirlo,Penco
2645,22,32,18,5,89,femenino,San Pedro
2646,19,15,38,49,28,masculino,Hualpén
2647,23,38,44,67,58,masculino,Lota
2648,24,28,97,94,55,femenino,Hualpén
2649,24,37,13,12,69,masculino,Penco
2650,24,8,80,13,31,masculino,Coronel
2651,19,12,82,43,88,masculino,Concepción
2652,20,26,67,11,69,prefiero no decirlo,Tomé
2653,23,21,3,77,34,prefiero no decirlo,Hualpén
2654,22,17,20,48,46,femenino,San Pedro
2655,18,27,72,16,73,masculino,Penco
2656,20,36,16,83,1,femenino,Arauco
2657,24,6,91,51,5,femenino,Coronel
2658,21,17,65,29,45,masculino,Penco
2659,21,23,50,32,43,femenino,Tomé
2660,24,10,63,70,80,femenino,Penco
2661,20,32,32,100,4,masculino,Concepción
2662,20,15,58,69,71,masculino,Tomé
2663,21,14,31,34,96,masculino,Penco
2664,22,24,83,98,99,femenino,Lota
2665,21,20,9,65,15,masculino,Lota
2666,25,14,59,1,11,femenino,Hualpén
2667,20,29,69,41,68,femenino,San Pedro
2668,25,30,44,4,68,masculino,San Pedro
2669,20,20,79,76,66,prefiero no decirlo,Coronel
2670,24,21,14,6,64,masculino,Arauco
2671,18,29,44,13,7,masculino,Coronel
2672,20,14,95,47,28,femenino,Arauco
2673,24,15,93,36,74,masculino,San Pedro
2674,25,18,83,31,22,masculino,Concepción
2675,18,13,45,30,97,prefiero no decirlo,Concepción
2676,22,5,86,20,41,femenino,Arauco
2677,21,19,76,17,11,femenino,Concepción
2678,22,6,81,89,96,masculino,Coronel
2679,21,13,45,22,14,masculino,Coronel
2680,18,19,60,18,69,masculino,Tomé
2681,19,35,39,2,49,prefiero no decirlo,Hualpén
2682,19,5,67,93,52,prefiero no decirlo,Hualpén
2683,21,27,70,76,12,prefiero no decirlo,Concepción
2684,25,21,31,99,24,prefiero no decirlo,Coronel
2685,20,33,38,18,84,femenino,Coronel
2686,21,22,46,74,95,masculino,Concepción
2687,18,6,25,65,97,femenino,Arauco
2688,19,37,35,30,47,femenino,Hualpén
2689,25,16,39,4,97,femenino,Hualpén
2690,19,24,99,19,3,femenino,Hualpén
2691,25,27,60,79,42,femenino,Penco
2692,23,22,53,59,65,masculino,Penco
2693,20,18,53,10,69,prefiero no decirlo,Concepción
2694,22,31,12,48,72,prefiero no decirlo,Lota
2695,19,13,45,78,3,masculino,San Pedro
2696,20,38,9,65,92,prefiero no decirlo,Hualpén
2697,23,37,88,22,54,masculino,San Pedro
2698,21,8,30,11,43,femenino,Penco
2699,24,28,78,21,100,prefiero no decirlo,Concepción
2700,21,8,10,89,97,masculino,Coronel
2701,20,34,33,33,70,femenino,Tomé
2702,25,25,74,10,83,prefiero no decirlo,Penco
2703,19,26,52,83,6,femenino,Coronel
2704,20,10,47,4,9,prefiero no decirlo,Coronel
2705,19,9,86,61,75,masculino,San Pedro
2706,18,8,93,91,98,femenino,Arauco
2707,25,34,43,96,44,femenino,Lota
2708,24,11,87,81,94,prefiero no decirlo,Tomé
2709,21,12,17,28,91,prefiero no decirlo,Coronel
2710,18,15,68,78,13,masculino,Penco
2711,25,11,96,2,99,femenino,Arauco
2712,20,30,99,48,1,prefiero no decirlo,Lota
2713,23,31,38,44,84,prefiero no decirlo,Penco
2714,22,10,68,31,84,femenino,Penco
2715,19,8,98,17,83,femenino,San Pedro
2716,18,12,74,37,90,masculino,San Pedro
2717,25,11,58,63,87,femenino,Concepción
2718,20,8,60,1,31,prefiero no decirlo,Lota
2719,18,10,67,53,8,prefiero no decirlo,Tomé
2720,18,33,63,87,80,femenino,Penco
2721,22,15,70,99,27,prefiero no decirlo,Tomé
2722,20,37,21,54,19,prefiero no decirlo,Tomé
2723,18,30,66,16,74,femenino,Concepción
2724,22,25,64,67,34,femenino,Coronel
2725,19,11,68,8,36,prefiero no decirlo,Tomé
2726,19,7,39,40,42,masculino,Hualpén
2727,21,10,5,38,31,prefiero no decirlo,Penco
2728,21,5,80,54,60,masculino,San Pedro
2729,22,15,51,96,13,prefiero no decirlo,Hualpén
2730,23,20,13,47,47,masculino,Hualpén
2731,25,30,14,3,91,masculino,San Pedro
2732,24,6,25,53,96,masculino,Lota
2733,20,24,6,53,26,femenino,Tomé
2734,20,35,17,25,47,masculino,Arauco
2735,23,30,98,31,29,masculino,Concepción
2736,24,35,22,38,13,femenino,San Pedro
2737,18,14,88,99,17,prefiero no decirlo,Arauco
2738,18,22,77,63,99,prefiero no decirlo,Lota
2739,22,19,37,57,93,prefiero no decirlo,Concepción
2740,18,22,39,28,48,femenino,Coronel
2741,18,37,27,3,10,prefiero no decirlo,Concepción
2742,24,33,13,92,17,prefiero no decirlo,Tomé
2743,22,16,13,45,71,prefiero no decirlo,Arauco
2744,18,18,95,60,25,masculino,Lota
2745,24,20,94,28,27,femenino,Arauco
2746,24,37,29,62,40,femenino,Penco
2747,18,11,16,60,73,prefiero no decirlo,Tomé
2748,21,33,28,81,15,masculino,Coronel
2749,25,31,22,50,49,prefiero no decirlo,Arauco
2750,23,10,5,2,65,masculino,San Pedro
2751,18,12,26,87,26,femenino,San Pedro
2752,24,12,17,50,57,masculino,Hualpén
2753,19,10,16,39,62,prefiero no decirlo,Coronel
2754,19,21,1,58,65,prefiero no decirlo,Lota
2755,25,25,2,49,66,femenino,Penco
2756,18,39,8,52,23,prefiero no decirlo,Hualpén
2757,25,12,71,76,1,prefiero no decirlo,Penco
2758,25,23,64,6,50,femenino,Arauco
2759,20,20,28,43,96,femenino,Lota
2760,24,5,53,15,99,femenino,Arauco
2761,25,21,48,13,48,masculino,Tomé
2762,20,26,45,40,85,masculino,Coronel
2763,20,30,76,80,17,masculino,Lota
2764,24,5,79,79,68,masculino,Arauco
2765,19,21,43,67,15,masculino,Lota
2766,21,39,88,11,78,femenino,San Pedro
2767,25,17,90,15,63,prefiero no decirlo,Concepción
2768,23,27,42,79,58,prefiero no decirlo,San Pedro
2769,23,12,72,90,29,prefiero no decirlo,Arauco
2770,23,9,98,14,98,prefiero no decirlo,Penco
2771,24,22,81,36,36,masculino,Penco
2772,22,11,17,6,98,femenino,San Pedro
2773,21,14,7,67,79,masculino,Tomé
2774,20,36,8,28,39,prefiero no decirlo,Coronel
2775,21,39,64,44,30,prefiero no decirlo,Lota
2776,18,8,41,68,49,femenino,Tomé
2777,21,25,73,89,99,femenino,Arauco
2778,20,7,65,55,22,masculino,Penco
2779,25,9,69,4,12,prefiero no decirlo,Arauco
2780,21,30,46,48,7,prefiero no decirlo,Arauco
2781,25,5,30,40,12,prefiero no decirlo,Hualpén
2782,18,39,60,88,98,masculino,San Pedro
2783,24,27,100,25,48,femenino,Tomé
2784,22,18,51,19,60,masculino,Penco
2785,25,35,4,92,41,prefiero no decirlo,Concepción
2786,20,37,55,79,27,prefiero no decirlo,Arauco
2787,20,21,92,73,9,masculino,Penco
2788,19,23,62,60,49,femenino,Tomé
2789,25,25,59,72,27,masculino,Coronel
2790,18,35,59,57,68,femenino,Arauco
2791,21,26,94,16,55,prefiero no decirlo,San Pedro
2792,25,27,51,91,35,masculino,Coronel
2793,21,30,88,55,20,prefiero no decirlo,Penco
2794,23,38,57,30,92,masculino,Arauco
2795,19,39,39,98,80,femenino,Hualpén
2796,24,14,37,17,87,femenino,Penco
2797,23,20,50,22,95,masculino,San Pedro
2798,25,14,30,4,17,masculino,Arauco
2799,20,18,91,71,68,femenino,Tomé
2800,23,18,42,16,79,masculino,Lota
2801,18,6,29,56,29,masculino,Tomé
2802,18,37,36,2,38,prefiero no decirlo,San Pedro
2803,21,23,86,57,1,femenino,Concepción
2804,19,19,36,49,1,masculino,Coronel
2805,19,20,37,11,83,femenino,Concepción
2806,23,11,3,17,15,masculino,Tomé
2807,20,21,49,71,44,femenino,Lota
2808,19,26,89,3,70,prefiero no decirlo,Tomé
2809,25,20,44,100,94,prefiero no decirlo,Concepción
2810,24,5,81,62,33,prefiero no decirlo,Lota
2811,21,30,56,30,88,prefiero no decirlo,Concepción
2812,24,26,80,85,71,masculino,Lota
2813,25,29,92,62,41,masculino,Coronel
2814,21,21,78,15,24,masculino,San Pedro
2815,23,12,54,62,34,prefiero no decirlo,Penco
2816,20,22,67,96,37,femenino,Lota
2817,18,38,63,87,25,prefiero no decirlo,Coronel
2818,23,10,69,33,16,prefiero no decirlo,Penco
2819,18,6,47,74,17,femenino,Hualpén
2820,22,31,87,97,69,masculino,Arauco
2821,18,38,82,45,62,femenino,Concepción
2822,19,15,2,81,74,prefiero no decirlo,Tomé
2823,22,7,43,44,29,masculino,Hualpén
2824,23,38,45,62,75,prefiero no decirlo,Lota
2825,20,5,24,11,80,prefiero no decirlo,Hualpén
2826,24,35,72,87,18,prefiero no decirlo,Penco
2827,22,22,28,24,99,prefiero no decirlo,Coronel
2828,19,35,100,97,68,masculino,Tomé
2829,23,8,92,26,11,femenino,Tomé
2830,22,23,32,58,92,masculino,Concepción
2831,19,27,6,73,7,masculino,Hualpén
2832,23,7,19,26,98,prefiero no decirlo,San Pedro
2833,20,18,43,46,31,femenino,Arauco
2834,24,8,16,27,90,femenino,Coronel
2835,18,8,16,65,52,masculino,Arauco
2836,21,24,96,1,98,femenino,Coronel
2837,22,33,16,74,74,femenino,San Pedro
2838,18,6,32,69,9,femenino,Lota
2839,23,16,89,48,65,prefiero no decirlo,Arauco
2840,22,35,83,63,76,masculino,Arauco
2841,25,16,91,51,45,femenino,Lota
2842,23,31,29,58,37,masculino,San Pedro
2843,22,32,24,35,33,femenino,Coronel
2844,23,16,18,57,98,prefiero no decirlo,San Pedro
2845,24,32,22,22,99,femenino,Lota
2846,22,16,40,29,67,femenino,Concepción
2847,23,24,85,9,92,prefiero no decirlo,Lota
2848,19,28,59,56,27,prefiero no decirlo,Hualpén
2849,24,33,43,14,2,prefiero no decirlo,Concepción
2850,23,8,7,12,10,masculino,Penco
2851,25,23,15,54,100,femenino,Tomé
2852,18,34,52,73,51,prefiero no decirlo,Concepción
2853,23,35,60,96,10,masculino,Hualpén
2854,19,23,59,80,28,femenino,Hualpén
2855,25,27,92,70,56,femenino,Penco
2856,25,39,36,33,95,femenino,Penco
2857,24,11,78,92,7,femenino,Penco
2858,19,37,24,32,97,prefiero no decirlo,Tomé
2859,24,39,83,58,41,masculino,Coronel
2860,21,12,87,9,46,femenino,Hualpén
2861,20,24,56,7,15,prefiero no decirlo,San Pedro
2862,18,12,74,83,34,masculino,Coronel
2863,24,17,15,93,87,masculino,Arauco
2864,20,13,72,9,83,masculino,Hualpén
2865,25,19,23,15,17,femenino,Hualpén
2866,23,15,50,18,5,prefiero no decirlo,Coronel
2867,24,16,42,8,60,masculino,Arauco
2868,24,39,16,10,90,prefiero no decirlo,Hualpén
2869,18,38,64,29,39,femenino,Lota
2870,19,21,82,57,45,prefiero no decirlo,Coronel
2871,25,24,44,79,31,masculino,Lota
2872,22,36,25,65,44,prefiero no decirlo,Lota
2873,19,17,14,96,61,femenino,Arauco
2874,20,12,67,1,68,femenino,Hualpén
2875,22,37,62,100,24,femenino,Concepción
2876,20,9,56,43,32,masculino,Concepción
2877,19,13,69,75,95,masculino,Coronel
2878,22,21,49,33,32,femenino,Tomé
2879,25,21,51,99,88,prefiero no decirlo,Tomé
2880,18,33,44,23,39,prefiero no decirlo,Hualpén
2881,23,35,11,25,84,masculino,Coronel
2882,25,31,52,92,43,masculino,Hualpén
2883,25,11,26,37,15,prefiero no decirlo,Lota
2884,18,35,91,87,72,masculino,Hualpén
2885,24,27,74,31,92,femenino,Concepción
2886,18,26,84,88,17,prefiero no decirlo,Arauco
2887,25,18,47,71,95,masculino,Hualpén
2888,22,37,86,4,75,prefiero no decirlo,San Pedro
2889,20,20,15,34,20,masculino,Lota
2890,19,28,49,40,61,prefiero no decirlo,Coronel
2891,22,21,93,61,89,prefiero no decirlo,Penco
2892,19,20,11,53,17,femenino,Hualpén
2893,20,7,72,32,30,prefiero no decirlo,Hualpén
2894,24,39,22,62,50,masculino,Lota
2895,20,13,87,16,12,femenino,Concepción
2896,18,31,68,47,88,femenino,Lota
2897,21,18,33,88,18,masculino,San Pedro
2898,23,31,75,60,62,prefiero no decirlo,Concepción
2899,22,32,17,33,22,prefiero no decirlo,Tomé
2900,25,6,87,46,12,masculino,Coronel
2901,22,27,54,74,69,masculino,San Pedro
2902,25,33,89,15,100,femenino,Arauco
2903,18,15,79,59,32,prefiero no decirlo,Penco
2904,23,26,25,48,67,femenino,Tomé
2905,19,20,3,75,37,femenino,Tomé
2906,22,17,60,6,9,masculino,Concepción
2907,18,20,61,80,41,masculino,Tomé
